"Standard deviation"	"Proportion of Variance"	"Cumulative Proportion"
"1"	92.9142620216072	0.673668620772974	0.673668620772974
"2"	38.0917060930023	0.113225019565239	0.786893640338214
"3"	27.1882364961251	0.0576824413045664	0.84457608164278
"4"	20.9704715901286	0.0343161019281901	0.87889218357097
"5"	15.455100859512	0.0186391130359311	0.897531296606901
"6"	14.3352965991566	0.0160359583969975	0.913567255003899
"7"	11.9487258577811	0.0111410147486424	0.924708269752541
"8"	11.0082922677391	0.00945630470607242	0.934164574458613
"9"	10.2772768385324	0.0082420959380116	0.942406670396625
"10"	7.77374826351711	0.00471566017024872	0.947122330566874
"11"	7.52741923642455	0.00442154209461585	0.95154387266149
"12"	6.90386222998474	0.00371933919974682	0.955263211861236
"13"	6.57661223565128	0.00337509519875179	0.958638307059988
"14"	6.22836305853222	0.00302711831168902	0.961665425371677
"15"	6.00521622917467	0.00281409564532051	0.964479521016998
"16"	5.36900807962707	0.00224941543024022	0.966728936447238
"17"	4.70348284450822	0.00172631754153435	0.968455253988772
"18"	4.06357979421639	0.00128854366237714	0.969743797651149
"19"	3.94279362872455	0.00121308057118797	0.970956878222337
"20"	3.75340120839706	0.00109933874343223	0.97205621696577
"21"	3.57385675367982	0.000996680215421982	0.973052897181192
"22"	3.33145855445279	0.000866064793391402	0.973918961974583
"23"	3.17041090972595	0.000784354987511261	0.974703316962094
"24"	3.1336890736275	0.000766290358989164	0.975469607321083
"25"	3.0823778622434	0.000741401241079817	0.976211008562163
"26"	2.98761800456213	0.000696516952079016	0.976907525514242
"27"	2.84128219064148	0.000629956110938813	0.977537481625181
"28"	2.80443175757249	0.000613721457546937	0.978151203082728
"29"	2.74718088228933	0.000588919678075771	0.978740122760804
"30"	2.71590369479613	0.000575586085747239	0.979315708846551
"31"	2.63470481698525	0.000541683348935554	0.979857392195487
"32"	2.61490151076877	0.000533571011735327	0.980390963207222
"33"	2.59462754880738	0.000525329276720219	0.980916292483942
"34"	2.53088424784455	0.000499834375004768	0.981416126858947
"35"	2.483870000346	0.000481436795046307	0.981897563653993
"36"	2.44857713288819	0.000467852692883214	0.982365416346876
"37"	2.42639451495675	0.000459414169693255	0.98282483051657
"38"	2.40142997789055	0.000450009218510542	0.98327483973508
"39"	2.37864869689388	0.000441511648713177	0.983716351383793
"40"	2.36291551800682	0.000435690352855874	0.984152041736649
"41"	2.33987313177948	0.00042723436271247	0.984579276099362
"42"	2.30469932070135	0.000414486225669467	0.984993762325031
"43"	2.2792930677074	0.000405398272903125	0.985399160597934
