"Standard deviation"	"Proportion of Variance"	"Cumulative Proportion"
"1"	143.019955090502	0.374585349547016	0.374585349547016
"2"	102.64768176843	0.192954896588789	0.567540246135805
"3"	78.6594473722163	0.113307666285167	0.680847912420972
"4"	50.6987523262478	0.0470708516784661	0.727918764099438
"5"	50.2940849273803	0.0463224300939859	0.774241194193424
"6"	40.3481487837298	0.0298129354796479	0.804054129673072
"7"	33.9756516976006	0.0211394218089514	0.825193551482024
"8"	33.6061650452116	0.020682137678891	0.845875689160915
"9"	27.0831475590972	0.0134324670787702	0.859308156239685
"10"	25.3244184457605	0.0117445525331513	0.871052708772836
"11"	24.6607031328155	0.0111370052216957	0.882189713994532
"12"	22.3037261932884	0.00910987384479366	0.891299587839326
"13"	20.4356761453794	0.00764778263810058	0.898947370477426
"14"	19.0424633259436	0.00664054568206206	0.905587916159488
"15"	17.6873487448548	0.00572905499111516	0.911316971150603
"16"	17.1336366453101	0.0053759672954691	0.916692938446072
"17"	16.2132032603217	0.00481387897657001	0.921506817422642
"18"	15.8018087590563	0.00457268321895147	0.926079500641594
"19"	14.5559223025098	0.00388004685749639	0.92995954749909
"20"	14.4475421096257	0.00382248201652053	0.933782029515611
"21"	13.6681122109427	0.00342116944080176	0.937203198956412
"22"	13.5000018518444	0.00333752993063394	0.940540728887046
"23"	12.7996757456715	0.00300023621199716	0.943540965099044
"24"	12.1330620715837	0.00269586631232608	0.94623683141137
"25"	11.6323896115314	0.00247796628279425	0.948714797694164
"26"	11.0705755214685	0.00224438785975681	0.950959185553921
"27"	11.0121899045526	0.00222077672577771	0.953179962279698
"28"	10.8515250764405	0.00215644839476033	0.955336410674459
"29"	10.6005626602476	0.0020578577369164	0.957394268411375
"30"	10.2596022252389	0.00192760728574152	0.959321875697117
"31"	9.85598157977969	0.00177892352858196	0.961100799225699
"32"	9.69208094811084	0.00172025004692389	0.962821049272623
"33"	9.17085320072995	0.00154019956475005	0.964361248837373
"34"	8.87483404449161	0.00144237436224895	0.965803623199622
"35"	8.54012417440504	0.00133562913428063	0.967139252333902
"36"	8.42233936124233	0.00129904138137769	0.96843829371528
"37"	8.36536350239658	0.00128152519058232	0.969719818905862
"38"	8.24893966842079	0.00124610250037304	0.970965921406235
"39"	7.91482808789986	0.00114720355883881	0.972113124965074
"40"	7.67273357514421	0.00107809678110425	0.973191221746178
"41"	7.53240820478974	0.0010390231129195	0.974230244859098
"42"	7.42620746439072	0.00100993091982228	0.97524017577892
"43"	7.41308494073811	0.0010063648645539	0.976246540643474
"44"	7.26391561245738	0.00096627132877242	0.977212811972246
"45"	6.90094131829911	0.000872115854625774	0.978084927826872
"46"	6.65785432765252	0.000811757089584355	0.978896684916457
"47"	6.64948954157167	0.000809718622368062	0.979706403538825
"48"	6.51784461151298	0.000777974778964147	0.980484378317789
"49"	6.41585345474621	0.000753817792903148	0.981238196110692
"50"	6.29096117180241	0.000724755504281233	0.981962951614973
"51"	6.19771782689977	0.000703430365785107	0.982666381980758
"52"	6.14997510424842	0.000692634673036967	0.983359016653795
"53"	5.94947367988246	0.000648208330505838	0.984007224984301
"54"	5.78591314910023	0.000613057674554847	0.984620282658856
"55"	5.74906318945547	0.000605273523813042	0.985225556182669
"56"	5.69398424379847	0.000593731423901684	0.985819287606571
"57"	5.58929991634359	0.000572100518110031	0.986391388124681
"58"	5.49189267930104	0.000552333769415861	0.986943721894097
"59"	5.41589160794461	0.00053715230142999	0.987480874195526
"60"	5.33665487467897	0.000521549757861725	0.988002423953388
"61"	5.28856579708737	0.00051219264391086	0.988514616597299
"62"	5.18548516724327	0.000492420705033207	0.989007037302332
"63"	5.12178100411242	0.000480396155406679	0.989487433457739
"64"	5.03236159114135	0.000463768439898358	0.989951201897637
"65"	4.96619131123552	0.000451652485404244	0.990402854383042
"66"	4.89805461352378	0.000439344060354405	0.990842198443396
"67"	4.80908368835797	0.000423528053780263	0.991265726497176
"68"	4.78868711702109	0.000419943087654344	0.991685669584831
"69"	4.71758789037848	0.000407565592536794	0.992093235177367
"70"	4.65931781045954	0.000397559542386582	0.992490794719754
"71"	4.6405754779177	0.000394367570060312	0.992885162289814
"72"	4.5384122057435	0.000377194533499352	0.993262356823314
"73"	4.51936587177723	0.000374035235561217	0.993636392058875
"74"	4.47579504548712	0.000366857916612082	0.994003249975487
"75"	4.43408586920745	0.000360052401143543	0.99436330237663
"76"	4.39936440833649	0.000354435641092348	0.994717738017723
"77"	4.36137742452495	0.00034834120949316	0.995066079227216
"78"	4.32506566997333	0.000342564949591311	0.995408644176807
"79"	4.17890214033177	0.000319802544781433	0.995728446721589
"80"	4.1328810222954	0.00031279753279084	0.99604124425438
"81"	4.07414777957061	0.000303970241666437	0.996345214496046
"82"	4.05758810643952	0.000301504244702396	0.996646718740748
"83"	3.97140014061663	0.000288831666908769	0.996935550407657
"84"	3.91830222177498	0.000281159895884722	0.997216710303542
"85"	3.88604801281791	0.000276550111005101	0.997493260414547
"86"	3.84049863352301	0.000270105074122716	0.99776336548867
"87"	3.80810194441118	0.000265567328743396	0.998028932817413
"88"	3.73207139317291	0.000255068835284725	0.998284001652698
"89"	3.6952015948342	0.000250053988581415	0.998534055641279
"90"	3.6168422844054	0.000239561297004186	0.998773616938283
"91"	3.59467366222573	0.000236633622552214	0.999010250560836
"92"	3.51269768417301	0.000225963899988236	0.999236214460824
"93"	3.40899436522897	0.000212818843940885	0.999449033304765
"94"	3.36074686977027	0.000206837423156136	0.999655870727921
"95"	3.25298906528961	0.000193786143423307	0.999849656871344
"96"	2.86525339226626	0.000150343128655854	1
"97"	3.98635957990254e-13	2.91011702832594e-30	1
