"Standard deviation"	"Proportion of Variance"	"Cumulative Proportion"
"1"	38.5823758663966	0.572739170434373	0.572739170434373
"2"	19.2856648717619	0.143102816817001	0.715841987251374
"3"	16.0450261931121	0.0990512160648572	0.814893203316231
"4"	11.967732927734	0.0551064873611609	0.869999690677392
"5"	8.77725451386493	0.0296412377289784	0.899640928406371
"6"	8.59811295062283	0.0284436445638877	0.928084572970259
"7"	6.60880288306586	0.0168044594947345	0.944889032464993
"8"	5.34562501922876	0.0109945113729144	0.955883543837907
"9"	4.65734593485708	0.00834556887452676	0.964229112712434
"10"	3.23144228503565	0.00401764683642698	0.968246759548861
"11"	3.1036940142324	0.0037062673884922	0.971953026937353
"12"	2.42206346402566	0.00225709577627303	0.974210122713626
"13"	2.23318833946339	0.00191879975365431	0.976128922467281
"14"	2.11197118871412	0.00171614875498339	0.977845071222264
"15"	1.97827918343746	0.00150575430408163	0.979350825526346
"16"	1.82741114311721	0.00128484721828152	0.980635672744627
"17"	1.75140866069483	0.00118019545251661	0.981815868197144
"18"	1.66569896120234	0.00106751007070891	0.982883378267853
"19"	1.52951927093745	0.000900096053120125	0.983783474320973
"20"	1.50973379900588	0.000876959842525999	0.984660434163499
"21"	1.4889657436507	0.000852998688156727	0.985513432851656
"22"	1.41087158756783	0.000765868004119958	0.986279300855776
"23"	1.3855944757648	0.000738671320217279	0.987017972175993
"24"	1.29015144416908	0.000640413291166932	0.98765838546716
"25"	1.26911692097548	0.000619701032967408	0.988278086500127
"26"	1.199649014714	0.000553716358739692	0.988831802858867
"27"	1.13338972260218	0.000494239545296175	0.989326042404163
"28"	1.08793209547734	0.000455388993164664	0.989781431397328
"29"	1.07986180353569	0.000448657890939747	0.990230089288268
"30"	1.06030684610404	0.000432555742576511	0.990662645030844
"31"	1.03128295002329	0.000409199059073272	0.991071844089917
"32"	0.980592166330526	0.000369960868178145	0.991441804958095
"33"	0.960201888178612	0.000354735017921329	0.991796539976017
"34"	0.941647895711154	0.000341158370539457	0.992137698346556
"35"	0.90645582066507	0.00031613474880798	0.992453833095364
"36"	0.889382699787589	0.000304338086458141	0.992758171181822
"37"	0.856000014015667	0.00028192039456848	0.993040091576391
"38"	0.844515227572787	0.000274406200561391	0.993314497776952
"39"	0.843449016511373	0.000273713755411662	0.993588211532364
"40"	0.81888788609114	0.000258004834680698	0.993846216367045
"41"	0.807066380440991	0.000250609461889996	0.994096825828935
"42"	0.784058674625211	0.000236524470650172	0.994333350299585
"43"	0.781060799680445	0.000234719209821642	0.994568069509406
"44"	0.754178753741839	0.000218840419248378	0.994786909928655
"45"	0.726965754620448	0.00020333252641042	0.994990242455065
"46"	0.718376544582024	0.000198556102245564	0.995188798557311
"47"	0.706695478563723	0.000192151410332404	0.995380949967643
"48"	0.691688192253142	0.000184077062336732	0.99556502702998
"49"	0.666134062113165	0.000170727009776378	0.995735754039756
"50"	0.661881978747458	0.000168554388428911	0.995904308428185
"51"	0.638806673541433	0.000157006575063745	0.996061315003249
"52"	0.634944668375279	0.00015511389827572	0.996216428901525
"53"	0.622296593360634	0.000148995721664063	0.996365424623189
"54"	0.613664560980581	0.000144890875998905	0.996510315499188
"55"	0.600147966423632	0.000138578427421214	0.996648893926609
"56"	0.593003073134589	0.000135298455530614	0.996784192382139
"57"	0.579332138966018	0.000129132094440608	0.99691332447658
"58"	0.571446831571239	0.000125640775728093	0.997038965252308
"59"	0.557690087259112	0.00011966435416634	0.997158629606474
"60"	0.549524381573294	0.000116185754699048	0.997274815361173
"61"	0.539841693899625	0.000112127411967073	0.997386942773141
"62"	0.534205500665868	0.000109798311672674	0.997496741084813
"63"	0.523132517209376	0.000105293699043182	0.997602034783856
"64"	0.520407343407776	0.000104199535604301	0.997706234319461
"65"	0.5172136673453	0.000102924540341089	0.997809158859802
"66"	0.507164007970522	9.89636720790734e-05	0.997908122531881
"67"	0.504435670008981	9.79017667527439e-05	0.998006024298634
"68"	0.501882646147772	9.69132837582752e-05	0.998102937582392
"69"	0.49663694853082	9.48979879793669e-05	0.998197835570371
"70"	0.488444865150185	9.17931022855092e-05	0.998289628672657
"71"	0.484092418994533	9.01644865822543e-05	0.998379793159239
"72"	0.479074874846861	8.83050906340872e-05	0.998468098249873
"73"	0.468125344795054	8.43146925714161e-05	0.998552412942445
"74"	0.465624301717415	8.34161667267309e-05	0.998635829109171
"75"	0.459897020609273	8.13767128905066e-05	0.998717205822062
"76"	0.455021920625341	7.96606029900106e-05	0.998796866425052
"77"	0.447736843404782	7.71302283645533e-05	0.998873996653416
"78"	0.441916643061264	7.5138006187532e-05	0.998949134659604
"79"	0.435587848857469	7.30012780304968e-05	0.999022135937634
"80"	0.429648848034052	7.1024184262508e-05	0.999093160121897
"81"	0.428848727222088	7.07598986075718e-05	0.999163920020504
"82"	0.420914530991709	6.81658396790823e-05	0.999232085860184
"83"	0.419173092298848	6.76029649807521e-05	0.999299688825164
"84"	0.409289617518565	6.4452594898988e-05	0.999364141420063
"85"	0.406783860421064	6.36658260001294e-05	0.999427807246063
"86"	0.402081484610391	6.22023941101461e-05	0.999490009640174
"87"	0.398173263246657	6.09990596195288e-05	0.999551008699793
"88"	0.392065151983897	5.91419222533064e-05	0.999610150622046
"89"	0.388587843676427	5.80974902289448e-05	0.999668248112275
"90"	0.374210524392693	5.38779355052551e-05	0.999722126047781
"91"	0.373161079122735	5.35761660088076e-05	0.999775702213789
"92"	0.366951446570762	5.18079203223341e-05	0.999827510134112
"93"	0.353676714526163	4.81273430149967e-05	0.999875637477127
"94"	0.340783385715883	4.46823265016014e-05	0.999920319803628
"95"	0.331279999286839	4.22249733462282e-05	0.999962544776975
"96"	0.312008710219421	3.74552230254181e-05	1
"97"	1.27104662838768e-13	6.21586991310023e-30	1
