"Standard deviation"	"Proportion of Variance"	"Cumulative Proportion"
"1"	76.9548159927822	0.67272466305909	0.67272466305909
"2"	28.3934250314367	0.0915801412199932	0.764304804279083
"3"	21.9615636681196	0.0547888593790104	0.819093663658093
"4"	17.8050459232319	0.0360123894418553	0.855106053099949
"5"	14.6569979037677	0.0244037065011319	0.879509759601081
"6"	11.0481405865618	0.0138657742656381	0.893375533866719
"7"	10.3939099378165	0.0122722343645339	0.905647768231253
"8"	8.95649920170756	0.00911260036787082	0.914760368599123
"9"	8.48256201550074	0.00817372135830757	0.922934089957431
"10"	6.89278527540419	0.00539703507778863	0.92833112503522
"11"	6.21567621646798	0.00438876683508446	0.932719891870304
"12"	6.01688947353288	0.00411253691593064	0.936832428786235
"13"	5.2427737380618	0.00312239593096811	0.939954824717203
"14"	4.8013707810253	0.00261876321648403	0.942573587933687
"15"	4.64416955227623	0.00245008908412423	0.945023677017811
"16"	4.39429650703857	0.00219353443867025	0.947217211456481
"17"	4.02079507941705	0.00183649445426682	0.949053705910748
"18"	3.76969006865632	0.00161427318454219	0.95066797909529
"19"	3.67254875667108	0.00153214857663843	0.952200127671929
"20"	3.38835395012648	0.00130419725934128	0.95350432493127
"21"	3.3533559231472	0.00127739450893042	0.954781719440201
"22"	3.18468796073077	0.00115212477025031	0.955933844210451
"23"	3.11256037184759	0.00110052853949452	0.957034372749945
"24"	3.04587889938673	0.00105387962028225	0.958088252370228
"25"	2.97115617121192	0.00100280548712861	0.959091057857356
"26"	2.88876776965293	0.000947962159492217	0.960039020016848
"27"	2.80898758002455	0.000896324731365527	0.960935344748214
"28"	2.78575892835671	0.000881561883065575	0.96181690663128
"29"	2.76345045029856	0.000867499245111219	0.962684405876391
"30"	2.74983168527099	0.00085896993929821	0.963543375815689
"31"	2.70447977335585	0.000830870265644698	0.964374246081334
"32"	2.70280941516546	0.000829844247716727	0.96520409032905
"33"	2.68586641339394	0.00081947282928533	0.966023563158336
"34"	2.63256328929099	0.000787269421698568	0.966810832580034
"35"	2.59944881313219	0.000767588185615244	0.967578420765649
"36"	2.59635589445331	0.000765762663653055	0.968344183429303
"37"	2.55855607179358	0.000743627804799662	0.969087811234102
"38"	2.52821475502763	0.000726095365734715	0.969813906599837
"39"	2.52306830206628	0.000723142284084686	0.970537048883922
"40"	2.51165424891295	0.000716614268610911	0.971253663152532
"41"	2.48487157787512	0.000701412722354257	0.971955075874887
"42"	2.4617618895808	0.000688426896906894	0.972643502771794
"43"	2.45663530439954	0.00068556260340602	0.9733290653752
"44"	2.42736080900509	0.000669320941370957	0.973998386316571
"45"	2.42668416682784	0.0006689478384896	0.97466733415506
"46"	2.41564117299226	0.000662873394438575	0.975330207549499
"47"	2.40270962464813	0.000655795327185043	0.975986002876684
"48"	2.39019008550732	0.000648978968655038	0.976634981845339
"49"	2.38641805185706	0.000646932236963248	0.977281914082302
"50"	2.36895789447834	0.000637500346415812	0.977919414428718
"51"	2.35635538661928	0.000630735571895702	0.978550150000614
"52"	2.32881278456593	0.00061607685716547	0.979166226857779
"53"	2.31561723633249	0.000609114992063957	0.979775341849843
"54"	2.30707430993248	0.000604628908881455	0.980379970758725
"55"	2.29550332533664	0.000598579162340166	0.980978549921065
"56"	2.2850769431293	0.000593153910776689	0.981571703831841
"57"	2.27590953833947	0.000588404158769981	0.982160107990611
"58"	2.26542226284151	0.000582993979545167	0.982743101970157
"59"	2.25634091331648	0.000578329277102633	0.983321431247259
"60"	2.24488162320681	0.000572469866390453	0.98389390111365
"61"	2.23276641033021	0.000566307510957182	0.984460208624607
"62"	2.22108731929341	0.000560398555236822	0.985020607179844
"63"	2.21566988074653	0.000557668160752085	0.985578275340596
"64"	2.20561303565521	0.00055261717889607	0.986130892519492
"65"	2.18779395398142	0.000543724092801885	0.986674616612294
"66"	2.18118722367518	0.000540445160167426	0.987215061772461
"67"	2.16082861620129	0.000530403507066914	0.987745465279528
"68"	2.15838815803678	0.00052920609919211	0.98827467137872
"69"	2.1390312856398	0.000519756602587605	0.988794427981308
"70"	2.11911632941155	0.000510123508309082	0.989304551489617
"71"	2.10738272246481	0.000504490011486828	0.989809041501104
"72"	2.09673924771281	0.000499406960297982	0.990308448461402
"73"	2.08880171355196	0.000495632951176112	0.990804081412578
"74"	2.06951759580471	0.000486523685866457	0.991290605098444
"75"	2.05048066570584	0.0004776140554414	0.991768219153886
"76"	2.04119916557418	0.000473300001607487	0.992241519155493
"77"	2.03372665061954	0.000469840988231798	0.992711360143725
"78"	2.01346797176728	0.00046052710152439	0.993171887245249
"79"	1.99471562589985	0.000451988849835693	0.993623876095085
"80"	1.98161916880773	0.000446073199310459	0.994069949294395
"81"	1.96098259048049	0.000436830765623377	0.994506780060019
"82"	1.95554857188746	0.000434413143349808	0.994941193203369
"83"	1.93664887256752	0.000426056814938973	0.995367250018308
"84"	1.92420582637799	0.000420599539016636	0.995787849557324
"85"	1.88579699418006	0.000403976051495386	0.99619182560882
"86"	1.87189851281037	0.000398043320231453	0.996589868929051
"87"	1.85858593444789	0.000392401838935376	0.996982270767986
"88"	1.81247514916073	0.000373172698505252	0.997355443466492
"89"	1.78258719637563	0.000360966839849868	0.997716410306342
"90"	1.77178550435006	0.000356605494302285	0.998073015800644
"91"	1.73752630664668	0.000342948193086315	0.99841596399373
"92"	1.71366062024857	0.000333591806580285	0.99874955580031
"93"	1.6945189956394	0.000326180973844438	0.999075736774155
"94"	1.67697587838335	0.000319462122821758	0.999395198896977
"95"	1.65123064479625	0.000309728537375003	0.999704927434352
"96"	1.61169012737594	0.000295072565648415	1
"97"	8.65568482949516e-13	8.51076523242076e-29	1
