"Standard deviation"	"Proportion of Variance"	"Cumulative Proportion"
"1"	148.512273019468	0.384839515101019	0.384839515101019
"2"	126.82289676282	0.280640474434064	0.665479989535082
"3"	63.5128041302669	0.0703845832658307	0.735864572800913
"4"	53.4812663698309	0.0499066401569976	0.785771212957911
"5"	50.5156941366595	0.0445253783499622	0.830296591307873
"6"	44.8664791775765	0.0351235940602958	0.865420185368169
"7"	34.0685378255784	0.0202517220330018	0.885671907401171
"8"	32.2181830760532	0.018111610026988	0.903783517428159
"9"	29.0955835620476	0.0147709732888874	0.918554490717046
"10"	24.4512483399136	0.0104317469059439	0.92898623762299
"11"	22.2581621827624	0.00864437450106823	0.937630612124058
"12"	17.7915251452026	0.00552307990008956	0.943153692024148
"13"	15.0619816373007	0.00395839560816938	0.947112087632317
"14"	14.8504601008002	0.00384799755196319	0.95096008518428
"15"	13.9586355554762	0.00339970242794924	0.95435978761223
"16"	13.0180773486588	0.00295698188363543	0.957316769495865
"17"	12.6967297897771	0.00281279915338194	0.960129568649247
"18"	11.6492691062083	0.00236783984426867	0.962497408493516
"19"	10.6483408511031	0.00197842165607941	0.964475830149595
"20"	10.2308251163937	0.00182631754156402	0.966302147691159
"21"	10.0331679058707	0.00175643114347183	0.968058578834631
"22"	9.75360275194419	0.00165991211832165	0.969718490952952
"23"	8.90724233930655	0.00138433597505224	0.971102826928005
"24"	8.53096589305865	0.00126984694883536	0.97237267387684
"25"	8.3356927683703	0.0012123788936366	0.973585052770477
"26"	8.1953998406853	0.00117191270462727	0.974756965475104
"27"	7.99738251863619	0.00111596534051325	0.975872930815617
"28"	7.69760127014446	0.00103386966061856	0.976906800476236
"29"	7.56305819156893	0.000998044377547162	0.977904844853783
"30"	7.22119083080589	0.000909855893576981	0.97881470074736
"31"	7.13850521176197	0.000889138734642336	0.979703839482002
"32"	7.03293916602731	0.000863035559387263	0.98056687504139
"33"	6.92005794168015	0.000835553822078454	0.981402428863468
"34"	6.68914641152872	0.00078072191853786	0.982183150782006
"35"	6.58796023270625	0.000757280731091383	0.982940431513097
"36"	6.43611053626395	0.000722773060474286	0.983663204573571
"37"	6.20824367347092	0.000672500292821616	0.984335704866393
"38"	5.97314142848302	0.000622530400004495	0.984958235266398
"39"	5.92286034606277	0.000612093762313705	0.985570329028711
"40"	5.8529530188168	0.000597729987743302	0.986168059016455
"41"	5.72442954429774	0.000571767409960787	0.986739826426415
"42"	5.63593789594599	0.000554226600467323	0.987294053026883
"43"	5.57528125205669	0.000542361096532656	0.987836414123415
"44"	5.43437373612289	0.000515292680870483	0.988351706804286
"45"	5.37034546206174	0.000503221764299906	0.988854928568586
"46"	5.19265595561292	0.000470472308503076	0.989325400877089
"47"	5.06766045012995	0.000448094883032692	0.989773495760122
"48"	5.01328254281602	0.000438530023037168	0.990212025783159
"49"	4.86010574764578	0.000412141555861609	0.99062416733902
"50"	4.79642620551895	0.000401412139901105	0.991025579478921
"51"	4.71775213953873	0.000388351698580921	0.991413931177502
"52"	4.63012058106776	0.000374058537294904	0.991787989714797
"53"	4.55205751191478	0.000361551734485621	0.992149541449283
"54"	4.47551636871351	0.000349495242430537	0.992499036691713
"55"	4.38539213932968	0.000335561275191427	0.992834597966905
"56"	4.17488877317474	0.00030411986401281	0.993138717830918
"57"	4.1095916749914	0.000294681121747445	0.993433398952665
"58"	4.08060343991739	0.000290538540918069	0.993723937493583
"59"	4.03968862575877	0.000284741488847279	0.99400867898243
"60"	3.99392543710198	0.000278326702295108	0.994287005684726
"61"	3.95733620217628	0.000273250436645535	0.994560256121371
"62"	3.8495912427546	0.000258573613075244	0.994818829734446
"63"	3.80086627940285	0.000252069412914718	0.995070899147361
"64"	3.7309362136041	0.000242879363886102	0.995313778511247
"65"	3.63038726408205	0.000229964542372057	0.995543743053619
"66"	3.60248204811133	0.000226442853584374	0.995770185907204
"67"	3.59172175923954	0.000225092145074518	0.995995278052278
"68"	3.49733890372337	0.000213417685817349	0.996208695738095
"69"	3.49005158594396	0.000212529226203293	0.996421224964299
"70"	3.39676376711695	0.000201319413756714	0.996622544378055
"71"	3.32813485464069	0.000193266596807519	0.996815810974863
"72"	3.2827759655902	0.000188034464999049	0.997003845439862
"73"	3.15885643018997	0.000174106403288258	0.99717795184315
"74"	3.13159204433043	0.000171113916116394	0.997349065759267
"75"	3.08328843269193	0.000165875893692722	0.997514941652959
"76"	3.01910570912828	0.000159041919016024	0.997673983571975
"77"	3.00144249658431	0.000157186420114923	0.99783116999209
"78"	2.9496356730155	0.000151806973665286	0.997982976965756
"79"	2.87312381655964	0.000144033546029333	0.998127010511785
"80"	2.85848457298739	0.00014256951556122	0.998269580027346
"81"	2.80210008259054	0.000137000532231005	0.998406580559577
"82"	2.73239223537881	0.000130268992272793	0.99853684955185
"83"	2.64738709446551	0.000122289695425436	0.998659139247275
"84"	2.61167068234678	0.000119012285715491	0.998778151532991
"85"	2.57412881286888	0.000115615355812974	0.998893766888804
"86"	2.56626465959235	0.000114910008036747	0.999008676896841
"87"	2.53307477453099	0.000111956931939383	0.99912063382878
"88"	2.49808405837176	0.000108885252943782	0.999229519081724
"89"	2.45917135230703	0.000105519457660419	0.999335038539384
"90"	2.43265143391486	0.000103255867134922	0.999438294406519
"91"	2.42110544407813	0.000102278035331471	0.999540572441851
"92"	2.39000235925289	9.96670554730189e-05	0.999640239497324
"93"	2.34634727739998	9.60593296097622e-05	0.999736298826933
"94"	2.31768768493497	9.37270169141383e-05	0.999830025843848
"95"	2.28315076950493	9.09544917274196e-05	0.999920980335575
"96"	2.12809056501275	7.90196644251766e-05	1
"97"	2.34301128544035e-13	9.57863731320824e-31	1
