"Standard deviation"	"Proportion of Variance"	"Cumulative Proportion"
"1"	187.069176887402	0.363696496999905	0.363696496999905
"2"	106.481261127139	0.117836821567515	0.48153331856742
"3"	88.7421084410061	0.0818453732130066	0.563378691780426
"4"	75.0328653933189	0.0585110256613185	0.621889717441745
"5"	56.2761511108846	0.032914208936346	0.654803926378091
"6"	48.593315563036	0.0245407432696826	0.679344669647774
"7"	40.5467189672101	0.0170862234359381	0.696430893083712
"8"	38.6734430169833	0.0155439118144658	0.711974804898177
"9"	34.0361262441654	0.0120396787539887	0.724014483652166
"10"	31.6249300022335	0.0103942652010621	0.734408748853228
"11"	30.1409258683508	0.00944164843277324	0.743850397286001
"12"	27.9858463390694	0.00813975883718585	0.751990156123187
"13"	26.6837648926747	0.00739995124555764	0.759390107368745
"14"	24.9133609563683	0.00645058775870209	0.765840695127447
"15"	23.9407570620867	0.00595676417279015	0.771797459300237
"16"	22.9376727102709	0.00546806099941303	0.77726552029965
"17"	22.5515495084485	0.00528551637114962	0.7825510366708
"18"	22.3818995008933	0.00520629209382772	0.787757328764628
"19"	22.0089621406715	0.00503423835491089	0.792791567119538
"20"	21.4952160205716	0.00480195709593691	0.797593524215475
"21"	21.1446059330919	0.00464658449455164	0.802240108710027
"22"	20.8975236967973	0.00453862499125146	0.806778733701279
"23"	19.8103635895955	0.00407867912650157	0.81085741282778
"24"	19.5579529827044	0.00397540557964754	0.814832818407428
"25"	19.4502424474655	0.00393173904869258	0.81876455745612
"26"	19.1464950653112	0.00380989683315315	0.822574454289273
"27"	18.9434315499053	0.00372951152448513	0.826303965813758
"28"	18.871428769776	0.00370121413232944	0.830005179946088
"29"	18.8006976611484	0.00367352143572977	0.833678701381818
"30"	18.693663325571	0.00363181301735404	0.837310514399172
"31"	18.4516916018984	0.00353840077916833	0.84084891517834
"32"	18.3083226973872	0.00348362793589351	0.844332543114234
"33"	18.1406870410087	0.00342012602701964	0.847752669141253
"34"	18.0971078207232	0.00340371348446154	0.851156382625715
"35"	17.9909476391865	0.00336389728700852	0.854520279912723
"36"	17.8087928233657	0.0032961245253125	0.857816404438036
"37"	17.7277871831516	0.00326620700905344	0.861082611447089
"38"	17.5962531634908	0.00321791857611379	0.864300530023203
"39"	17.5414586434138	0.00319790866076289	0.867498438683966
"40"	17.5092427345758	0.00318617315670655	0.870684611840672
"41"	17.4530207706503	0.00316574448161254	0.873850356322285
"42"	17.2608056014053	0.0030963979423146	0.8769467542646
"43"	17.2004079886211	0.00307476652437152	0.880021520788971
"44"	17.1342580488725	0.00305116190901434	0.883072682697985
"45"	17.0615670993979	0.00302532812187971	0.886098010819865
"46"	16.9927145005092	0.00300095973909606	0.889098970558961
"47"	16.946371424218	0.00298461343221326	0.892083583991174
"48"	16.891058965289	0.00296516184752523	0.8950487458387
"49"	16.8130999854206	0.00293785419995591	0.897986600038656
"50"	16.7774113893536	0.00292539527050114	0.900911995309157
"51"	16.7457413552194	0.00291436139613294	0.90382635670529
"52"	16.6556853000976	0.00288309969669396	0.906709456401984
"53"	16.5744616640907	0.00285504863286656	0.90956450503485
"54"	16.4965146968289	0.00282825812869154	0.912392763163542
"55"	16.4237237519708	0.00280335379215399	0.915196116955696
"56"	16.3829355297132	0.00278944685689821	0.917985563812594
"57"	16.3320222758401	0.0027721362670811	0.920757700079675
"58"	16.2439532858634	0.00274231987480066	0.923500019954476
"59"	16.1758094196265	0.00271935990833595	0.926219379862812
"60"	16.1322226228598	0.0027047246596707	0.928924104522482
"61"	15.9672472615421	0.00264968805977168	0.931573792582254
"62"	15.9258527738622	0.00263596743478218	0.934209760017036
"63"	15.7702158959683	0.00258469870510766	0.936794458722144
"64"	15.6823677435077	0.00255598272752669	0.939350441449671
"65"	15.6366870688649	0.00254111393150711	0.941891555381178
"66"	15.4383650335033	0.00247706417488779	0.944368619556065
"67"	15.2926749907628	0.00243053324021107	0.946799152796277
"68"	15.2546999646284	0.00241847714623612	0.949217629942513
"69"	15.1495841524484	0.00238526189973105	0.951602891842244
"70"	15.0111625996723	0.00234187281847648	0.95394476466072
"71"	14.6744776387672	0.00223799931376725	0.956182763974487
"72"	14.65566484991	0.00223226472867275	0.95841502870316
"73"	14.5486837471545	0.00219979420884144	0.960614822912002
"74"	14.3035885412523	0.00212630061481448	0.962741123526816
"75"	14.2250822305658	0.0021030239499726	0.964844147476789
"76"	14.1029106027539	0.00206705557544454	0.966911203052233
"77"	13.8745583141049	0.0020006585783777	0.968911861630611
"78"	13.8243484440561	0.00198620463419955	0.970898066264811
"79"	13.7693496507083	0.00197043223657728	0.972868498501388
"80"	13.6623982078802	0.00193994101840256	0.97480843951979
"81"	13.6430458849658	0.00193444918955816	0.976742888709349
"82"	13.2621930469499	0.00182795431734121	0.97857084302669
"83"	13.1444522867674	0.00179564150820109	0.980366484534891
"84"	13.0881689852101	0.00178029689654353	0.982146781431434
"85"	13.0126562018617	0.00175981315140153	0.983906594582836
"86"	12.9232658675835	0.00173571815302694	0.985642312735863
"87"	12.747917963074	0.00168893590099012	0.987331248636853
