"Standard deviation"	"Proportion of Variance"	"Cumulative Proportion"
"1"	177.982134080837	0.329220952525121	0.329220952525121
"2"	112.852089460073	0.132359115521759	0.46158006804688
"3"	106.107315677273	0.117010626067719	0.578590694114599
"4"	83.3141582639201	0.0721393573812629	0.650730051495862
"5"	78.1191835235078	0.0634234757262433	0.714153527222105
"6"	56.3863187616901	0.0330432024890328	0.747196729711138
"7"	50.1403888590747	0.0261282331629502	0.773324962874088
"8"	42.5288038603548	0.0187975385345294	0.792122501408617
"9"	37.0587375290358	0.0142730204452908	0.806395521853908
"10"	36.5503149275328	0.0138840731791909	0.820279595033099
"11"	31.1552589516626	0.0100878212465714	0.83036741627967
"12"	29.384599799463	0.0089737549924605	0.839341171272131
"13"	26.4646363542607	0.00727891267265864	0.84662008394479
"14"	24.5988327311474	0.00628874009285941	0.852908824037649
"15"	23.2850257714483	0.00563492439385763	0.858543748431507
"16"	21.7849438583835	0.00493227789350335	0.86347602632501
"17"	20.2988811567043	0.0042823173582829	0.867758343683293
"18"	19.994096897387	0.00415468624757927	0.871913029930872
"19"	19.6000880344376	0.00399255301348662	0.875905582944359
"20"	18.3200225078793	0.0034880817365328	0.879393664680892
"21"	18.0334510890076	0.00337981041550209	0.882773475096394
"22"	17.8935540625879	0.00332757510902867	0.886101050205422
"23"	17.7296289920459	0.0032668857222571	0.889367935927679
"24"	17.3191226991265	0.00311735617405301	0.892485292101733
"25"	16.9407163320003	0.00298262180254922	0.895467913904282
"26"	16.7487057863991	0.00291539332279506	0.898383307227077
"27"	16.4485537988689	0.00281183664595998	0.901195143873037
"28"	16.2312729328944	0.0027380401270224	0.903933184000059
"29"	15.9182177042711	0.00263344060362247	0.906566624603682
"30"	15.8066723586535	0.00259666276297864	0.90916328736666
"31"	15.6636479461555	0.00254988429620752	0.911713171662868
"32"	15.3379301210753	0.00244493972561812	0.914158111388486
"33"	15.0490924160752	0.0023537225373889	0.916511833925875
"34"	14.9155933184202	0.00231214845188619	0.918823982377761
"35"	14.7441051211889	0.00225928742282951	0.921083269800591
"36"	14.474679196692	0.00217747181300286	0.923260741613593
"37"	14.3939885533898	0.00215326238282171	0.925414003996415
"38"	14.2760473199824	0.00211812021494869	0.927532124211364
"39"	14.1442449208861	0.00207919002683436	0.929611314238198
"40"	13.8581395461226	0.00199592633215336	0.931607240570351
"41"	13.7162706517514	0.00195527001238917	0.933562510582741
"42"	13.6080383760037	0.00192453448807709	0.935487045070818
